,text,label,pred_class,R
360,"chinese, vietnamese communist parties have 'shared destiny': beijing",1,1,1.0
361,trump tells vietnam prime minister he hopes ties will grow stronger,1,1,1.0
362," chuck todd goes off on trump, says what every american is thinking right now (video)",0,0,1.0
363,five kenyans killed by mobs for looting in opposition processions: police,1,1,1.0
364,(video) obama throws america under the bus…again,0,0,1.0
365,puerto rico takes restructuring law to u.s. high court ,1,1,1.0
366,"clinton email server broke government rules, watchdog finds",1,1,1.0
367, this ridiculously creepy vine may prove ted cruz is steve king’s ventriloquist dummy (video),0,0,1.0
368,lol! liberal hack joy reid tries to turn death of 4 u.s. soldiers in niger into trump’s benghazi…gets humiliated when she finds out who sent troops there,0,0,1.0
369,trump names cruz ally mike lee as possible supreme court justice,1,1,1.0
370,jill stein’s pa vote recount effort not looking good for crooked hillary,0,0,1.0
371,japan's abe says time for talk is over on north korea,1,1,1.0
372,trump agrees to pay $25 million to settle trump university lawsuits,1,1,1.0
373, photo woman posted of unsuspecting target cashier goes viral (images),0,0,1.0
374,"most germans want three-way coalition of conservatives, fdp and greens: poll",1,1,1.0
375, stephen colbert gets donald rumsfeld to admit the iraq war was all a lie (video),0,0,1.0
376,obama to sign puerto rico debt bill on thursday: white house,1,1,1.0
377, tom hanks gives white house press corps a great gift to help them keep fighting trump,0,0,1.0
378,south dakota governor considers transgender bathroom bill,1,1,1.0
379,trump declares opioids a u.s. public health emergency,1,1,1.0
380, donald trump openly admits to america he has no principles; raging liar (tweets),0,0,1.0
381,u.s. creating 'sensational hype' over china's military modernization: ministry,1,1,1.0
382,bombshell report: nsa offered to give hillary’s emails to fbi…james comey rejected them,0,0,1.0
383, trump shreds all remaining ideas that he’s not an egotistical bastard in latest hillary rant,0,0,1.0
384,breaking: devin nunes makes huge announcement about clinton #uraniumonedeal [video],0,0,1.0
385, ‘dilbert’ creator scott adams says comparing trump to hitler is racist,0,0,1.0
386,hungary calls eu court's refugee ruling 'appalling',1,1,1.0
387,"faced with trump and clinton, americans yearn for third choice: reuters/ipsos poll",1,1,1.0
388,trump takes center stage in fractious senate race in alabama,1,1,1.0
389, wow: trump jr. just offered to ship black people out of the country and pay for it (video),0,0,1.0
390,"vietnam vet, military “lifer” destroys crybaby democrats in scathing letter: “i sometimes wonder if i’ll get to heaven, but if i go to hell, i’m sure i’ll still be a few hundred floors above that bastard…”",0,0,1.0
391,"fix the roads, california governor brown tells lawmakers",1,1,1.0
392, former cia chief blasts trump’s speech to boy scouts: ‘like watching a dictator’,0,0,1.0
393," john mccain’s son really hates ignorant racists, so he did this to piss them off (tweets)",0,0,1.0
394, donald trump is destroying the country’s reputation and here’s proof,0,0,1.0
395, trump supporter threatens megyn kelly for putting newt gingrich in his place,0,0,1.0
396,france and qatar sign deals worth 12 billion euros: macron,1,1,1.0
397,"trump isn’t going to invade venezuela, but what us is planning could be much worse",0,0,1.0
398,boiler room #66 – globo-terror & the pokego-pocalypse,0,0,1.0
399,britain's hammond says brexit deal is a boost to the economy,1,1,1.0
400,spanish prosecutor asks for catalan police chief to be held in custody,1,1,1.0
401, desperate republicans are begging documented liars from fake news network to testify on benghazi,0,0,1.0
402,hurricane harvey could push forward u.s. debt ceiling deadline: mnuchin,1,1,1.0
403,update: under pressure? miss usa just flip flopped on healthcare [video],0,0,1.0
404,hundreds of afghans demonstrate against 'offensive' u.s. leaflets,1,1,1.0
405,russia has tried to influence elections in 'couple dozen' countries: u.s. spy chief,1,1,1.0
406, trump loses his sh*t on twitter because the media told the truth about him again,0,0,1.0
407,illinois budget impasse hits $550 million bond sale,1,1,1.0
408, ted cruz lies about tithing in interview with christian journalist (video),0,0,1.0
409,tanks seen heading toward zimbabwe capital: witnesses,1,1,1.0
410, cnn fires reza aslan for describing trump as a ‘piece of sh*t’; cable news continues death spiral,0,0,1.0
411, oops! trump’s top surrogate can’t even vote for him – because he’s a democrat (video),0,0,1.0
412,kellyanne conway destroys cbs anchor in discussion on russian hacking [video],0,0,1.0
413,unreal! clueless media misses this vip anarchist at chicago protests [video],0,0,1.0
414, even fox news is turning against trump; calls president elect worse than clinton (video),0,0,1.0
415,clinton would stick with garland as nominee for supreme court: reid,1,1,1.0
416, gabby giffords shames gop rep. for using her shooting as an excuse to hide from town halls,0,0,1.0
417,"nyc mayor presents $82.2 billion budget, overhauls hospitals",1,1,1.0
418,"tillerson calls counterparts from mexico, canada: state department official",1,1,1.0
419,donald rumseld humiliates “the view” dingbat joy behar…calls her out for not understanding how presidents are elected [video],0,0,1.0
420,arab states urge u.s. to abandon jerusalem move: statement,1,1,1.0
421, busted: trump supporter used poll watcher credentials to force early voters to leave polling place,0,0,1.0
422,flashback: graphic video shows hillary supporters beating “deplorable”trump supporters bloody,0,0,1.0
423,"liberia's johnson sirleaf saddened, concerned after trump win",1,1,1.0
424,house panel to consider measure censuring irs chief,1,1,1.0
425,flashback: uncovered video shows hypocrite harry reid telling congress “no sane country would have birthright citizenship”,0,0,1.0
426,secret service says 'no' to guns at republican convention,1,1,1.0
427,meryl streep probably forgot the time obama actually did mock special needs kids on jay leno show [video],0,0,1.0
428,timeline: zika's origin and global spread,1,1,1.0
429,trump's not-so-quick fix to undo obamacare,1,1,1.0
430,breaking: 19 yr old man arrested after trying to steal officers gun to kill trump at las vegas rally,0,0,1.0
431,china's xi lays out vision for 'new era' led by 'still stronger' communist party,1,1,1.0
432,"uk business, unions ally to urge brexit citizenship deal",1,1,1.0
433,trump adviser cohn to remain as talk swirls of white house departures,1,1,1.0
434,senators press mylan on 'exorbitantly expensive' epipen,1,1,1.0
435,outrageous: top15 examples of how radical we’ve allowed our colleges and universities to become,0,0,1.0
436,u.s. judge issues gag order in manafort case,1,1,1.0
437,cover-up? new details from orlando shooter’s crisis call casts light on fbi,0,0,1.0
438,inside the mind of a trump voter,0,0,1.0
439,trump demands investigation into “accidental” death of 28-yr old joe scarborough staffer,0,0,1.0
440,sessions refuses to discuss conversations with trump on russia,1,1,1.0
441," kid in texas brings gun to school, promptly shoots himself (video)",0,0,1.0
442, trump blasted nordstrom for dropping ivanka’s brand. the company’s response is perfect (tweet),0,0,1.0
443,“dirty jobs” host mike rowe absolutely destroys guy who called him a white nationalist,0,0,1.0
444,wow! latino group aired terror-like tv ad only days ago showing white man threatening to plow down muslim and minority kids with truck [video],0,0,1.0
445,sentencing reform could help u.s. economy: white house panel,1,1,1.0
446,house speaker urges trump not to scrap 'dreamers' immigration policy,1,1,1.0
447, pastor demands bernie sanders convert to christianity during trump rally (video),0,0,1.0
448,latest fire in chinese capital kills five despite safety blitz,1,1,1.0
449,updated video: is this america? conservatives and their families experience shocking abuse and shaming in their homes ordered by leftist da as part of insane vendetta,0,0,1.0
450,"watch: how trump is brilliantly crushing hillary’s phony woman card, exposing bernie’s socialist agenda and embarrassing anti-trump #angerbabies",0,0,1.0
451,angry dad confronts school board after finding out children being taught islam in school [video],0,0,1.0
452,carter says defense relationship with philippines is strong,1,1,1.0
453, watch: hitler explodes at trump campaign in hilarious video mocking white supremacist rage,0,0,1.0
454, donald trump is clearly panicking; avoiding the people who voted for him,0,0,1.0
455, watch: kellyanne conway smears investigators to give trump an excuse to fire them,0,0,1.0
456,"kellyanne conway responds to death threats against her after hillary’s communications director pens hate-filled, inflammatory washington post op-ed [video]",0,0,1.0
457, elizabeth warren just did something amazing for medical marijuana policy,0,0,1.0
458,india probes if shortage of oxygen supplies killed 30 infants,1,1,1.0
459, shocking new data proves how effective gun control laws are (details),0,0,1.0
460,you’re not in europe anymore: group of “rapefugees” expelled from norway are beaten by russian mob for harassing girls,0,0,1.0
461,south africa's opposition asks court to force disclosure of zuma's legal costs,1,1,1.0
462, yet another asshole just rammed a bunch of protesters with his car (video),0,0,1.0
463,catalonia should remain part of spain after vote: minister,1,1,1.0
